시도명,시군구명,생년,RFID구분,축종,품종,마릿수,맹견여부
경기도,광명시,2014,내장형,개,요크셔 테리어,23,N
경기도,광명시,2014,외장형,개,웰시 코기 펨브로크,4,N
경기도,광명시,2014,내장형,개,웰시 코기 펨브로크,6,N
경기도,광명시,2014,내장형,개,이탈리안 그레이 하운드,1,N
경기도,광명시,2014,내장형,개,잉글리쉬 포인터,1,N
경기도,광명시,2014,외장형,개,재패니즈 스피츠,2,N
경기도,광명시,2014,외장형,개,제페니즈칭,1,N
경기도,광명시,2014,내장형,개,제페니즈칭,1,N
경기도,광명시,2014,외장형,개,진도견,17,N
경기도,광명시,2014,인식표,개,진도견,3,N
경기도,고양시,2018,인식표,개,푸들,59,N
경기도,고양시,2018,내장형,개,푸들,575,N
경기도,과천시,2007,내장형,개,말티즈,7,N
경기도,과천시,2007,내장형,개,미니어쳐 닥스훈트,1,N
경기도,과천시,2007,외장형,개,미니어쳐 푸들,1,N
경기도,과천시,2007,인식표,개,미니어쳐 핀셔,2,N
경기도,과천시,2007,외장형,개,믹스견,3,N
경기도,과천시,2007,내장형,개,믹스견,1,N
경기도,과천시,2007,내장형,개,삽살개,1,N
경기도,과천시,2007,외장형,개,셔틀랜드 쉽독,2,N
경기도,과천시,2007,외장형,개,슈나우져,1,N
경기도,과천시,2007,외장형,개,스피츠,1,N
경기도,과천시,2007,인식표,개,스피츠,1,N
경기도,과천시,2007,외장형,개,시츄,5,N
경기도,군포시,2023,내장형,고양이,한국 고양이,2,N
경기도,김포시,1988,외장형,개,믹스견,1,N
경기도,김포시,1988,인식표,개,푸들,1,N
경기도,김포시,1995,내장형,개,시츄,1,N
경기도,김포시,1995,외장형,개,요크셔 테리어,1,N
경기도,김포시,1996,내장형,개,말티즈,1,N
경기도,김포시,2007,외장형,개,빠삐용,1,N
경기도,김포시,2007,내장형,개,삽살개,5,N
경기도,김포시,2007,외장형,개,슈나우져,5,N
경기도,김포시,2007,내장형,개,슈나우져,4,N
경기도,김포시,2007,외장형,개,스피츠,2,N
경기도,김포시,2007,내장형,개,스피츠,1,N
경기도,김포시,2007,외장형,개,시베리안 허스키,1,N
경기도,김포시,2007,외장형,개,시츄,40,N
경기도,김포시,2007,인식표,개,시츄,5,N
경기도,김포시,2007,내장형,개,시츄,18,N
경기도,김포시,2007,내장형,개,아메리칸 코카 스파니엘,2,N
경기도,김포시,2007,내장형,개,아키다,1,N
경기도,김포시,2007,내장형,개,와이어 폭스 테리어,1,N
경기도,김포시,2007,외장형,개,요크셔 테리어,21,N
경기도,김포시,2007,인식표,개,요크셔 테리어,4,N
경기도,김포시,2007,내장형,개,요크셔 테리어,13,N
경기도,김포시,2007,인식표,개,웨스트하이랜드화이트테리어,1,N
경기도,김포시,2007,내장형,개,잉글리쉬 코카 스파니엘,1,N
경기도,김포시,2007,인식표,개,잭 러셀 테리어,1,N
경기도,김포시,2007,외장형,개,제페니즈칭,1,N
경기도,김포시,2007,외장형,개,진도견,1,N
경기도,김포시,2007,인식표,개,진도견,1,N
경기도,김포시,2007,내장형,개,진도견,2,N
경기도,김포시,2007,내장형,개,차우차우,1,N
경기도,김포시,2007,외장형,개,치와와,3,N
경기도,김포시,2007,인식표,개,치와와,1,N
경기도,김포시,2007,내장형,개,치와와,1,N
경기도,김포시,2007,외장형,개,코카 스파니엘,3,N
경기도,김포시,2007,내장형,개,코카 스파니엘,5,N
경기도,김포시,2007,외장형,개,토이 푸들,3,N
경기도,군포시,2019,내장형,개,비글,2,N
경기도,군포시,2019,외장형,개,비숑 프리제,12,N
경기도,군포시,2019,인식표,개,비숑 프리제,13,N
경기도,군포시,2019,내장형,개,비숑 프리제,59,N
경기도,군포시,2019,외장형,개,빠삐용,2,N
경기도,군포시,2019,인식표,개,빠삐용,2,N
경기도,김포시,2023,외장형,개,치와와,22,N
경기도,김포시,2023,내장형,개,치와와,1,N
경기도,김포시,2023,외장형,개,캐벌리어 킹 찰스 스파니엘,1,N
경기도,김포시,2023,내장형,개,코카 스파니엘,1,N
경기도,김포시,2023,외장형,개,토이 푸들,33,N
경기도,김포시,2023,내장형,개,토이 푸들,6,N
경기도,김포시,2023,외장형,개,퍼그,1,N
경기도,김포시,2023,외장형,개,포메라니안,161,N
경기도,김포시,2023,내장형,개,포메라니안,11,N
경기도,김포시,2023,외장형,개,푸들,75,N
경기도,김포시,2023,내장형,개,푸들,15,N
경기도,김포시,2023,내장형,개,풍산견,1,N
경기도,김포시,2023,내장형,개,프렌치 불독,1,N
경기도,김포시,2023,내장형,개,화이트테리어,1,N
경기도,김포시,2023,내장형,고양이,먼치킨,1,N
경기도,김포시,2023,내장형,고양이,브리티시 쇼트헤어,4,N
경기도,김포시,2023,내장형,고양이,아메리칸 쇼트헤어,2,N
경기도,김포시,2023,내장형,고양이,한국 고양이,21,N
경기도,남양주시,1990,내장형,개,믹스견,1,N
경기도,남양주시,1991,내장형,개,요크셔 테리어,1,N
경기도,남양주시,1992,내장형,개,시츄,2,N
경기도,남양주시,1993,내장형,개,말티즈,2,N
경기도,남양주시,1993,내장형,개,미니어쳐 슈나우저,1,N
경기도,남양주시,1993,내장형,개,미니어쳐 푸들,1,N
경기도,남양주시,1993,내장형,개,믹스견,1,N
경기도,남양주시,1993,내장형,개,요크셔 테리어,3,N
경기도,남양주시,1994,인식표,개,말티즈,1,N
경기도,남양주시,1994,내장형,개,말티즈,5,N
경기도,남양주시,1994,내장형,개,믹스견,3,N
경기도,남양주시,1994,인식표,개,스피츠,1,N
경기도,남양주시,1994,내장형,개,시츄,1,N
경기도,남양주시,1994,내장형,개,아메리칸 코카 스파니엘,1,N
경기도,남양주시,1994,내장형,개,요크셔 테리어,4,N
경기도,남양주시,1994,내장형,개,치와와,1,N
경기도,남양주시,1994,외장형,개,코카 스파니엘,1,N
경기도,남양주시,1994,내장형,개,토이 푸들,1,N
경기도,남양주시,2010,내장형,개,미디엄 푸들,1,N
경기도,남양주시,2010,외장형,개,믹스견,67,N
경기도,남양주시,2010,인식표,개,믹스견,19,N
경기도,남양주시,2012,내장형,개,포인터,2,N
경기도,남양주시,2012,외장형,개,푸들,143,N
경기도,남양주시,2012,인식표,개,푸들,48,N
경기도,남양주시,2012,내장형,개,푸들,184,N
경기도,남양주시,2012,외장형,개,풍산견,5,N
경기도,남양주시,2012,내장형,개,풍산견,7,N
경기도,남양주시,2012,외장형,개,프렌치 불독,1,N
경기도,남양주시,2012,인식표,개,프렌치 불독,1,N
경기도,남양주시,2012,내장형,개,프렌치 불독,1,N
경기도,남양주시,2012,외장형,개,핏불테리어,1,Y
경기도,남양주시,2012,외장형,개,화이트테리어,1,N
경기도,남양주시,2012,내장형,고양이,러시안 블루,2,N
경기도,남양주시,2012,내장형,고양이,먼치킨,1,N
경기도,남양주시,2012,내장형,고양이,샴,1,N
경기도,남양주시,2012,내장형,고양이,스코티시폴드,2,N
경기도,남양주시,2012,내장형,고양이,한국 고양이,2,N
경기도,남양주시,2013,외장형,개,골든 리트리버,15,N
경기도,남양주시,2013,인식표,개,골든 리트리버,6,N
경기도,남양주시,2013,내장형,개,골든 리트리버,24,N
경기도,남양주시,2014,외장형,개,로트와일러,2,Y
경기도,남양주시,2014,인식표,개,마리노이즈,1,N
경기도,남양주시,2014,내장형,개,마리노이즈,2,N
경기도,남양주시,2014,인식표,개,말라뮤트,2,N
경기도,남양주시,2014,내장형,개,말라뮤트,2,N
경기도,남양주시,2014,외장형,개,말티즈,234,N
경기도,남양주시,2014,인식표,개,말티즈,109,N
경기도,남양주시,2014,내장형,개,말티즈,428,N
경기도,남양주시,2014,외장형,개,미니어쳐 닥스훈트,1,N
경기도,남양주시,2014,내장형,개,미니어쳐 닥스훈트,2,N
경기도,남양주시,2014,인식표,개,미니어쳐 슈나우저,1,N
경기도,남양주시,2014,내장형,개,미니어쳐 슈나우저,4,N
경기도,남양주시,2014,외장형,개,미니어쳐 푸들,13,N
경기도,남양주시,2014,인식표,개,미니어쳐 푸들,3,N
경기도,남양주시,2014,내장형,개,미니어쳐 푸들,11,N
경기도,남양주시,2014,외장형,개,미니어쳐 핀셔,7,N
경기도,남양주시,2014,인식표,개,미니어쳐 핀셔,3,N
경기도,남양주시,2014,내장형,개,미니어쳐 핀셔,9,N
경기도,남양주시,2014,외장형,개,미디엄 푸들,3,N
경기도,남양주시,2014,외장형,개,믹스견,109,N
경기도,남양주시,2014,인식표,개,믹스견,59,N
경기도,남양주시,2014,내장형,개,믹스견,158,N
경기도,남양주시,2014,내장형,개,버니즈 마운틴 독,1,N
경기도,남양주시,2014,외장형,개,베들링턴 테리어,2,N
경기도,남양주시,2014,내장형,개,베들링턴 테리어,6,N
경기도,남양주시,2014,내장형,개,벨기에 그로넨달,1,N
경기도,남양주시,2014,내장형,개,벨기에 쉽독,1,N
경기도,남양주시,2014,외장형,개,보더 콜리,2,N
경기도,남양주시,2014,인식표,개,보더 콜리,3,N
경기도,남양주시,2014,내장형,개,보더 콜리,11,N
경기도,남양주시,2014,외장형,개,보스턴 테리어,2,N
경기도,남양주시,2014,인식표,개,보스턴 테리어,1,N
경기도,남양주시,2014,내장형,개,보스턴 테리어,12,N
경기도,남양주시,2014,내장형,개,복서,2,N
경기도,남양주시,2014,내장형,개,불독,3,N
경기도,남양주시,2014,외장형,개,비글,5,N
경기도,남양주시,2014,인식표,개,비글,3,N
경기도,남양주시,2014,내장형,개,비글,9,N
경기도,남양주시,2014,외장형,개,비숑 프리제,31,N
경기도,남양주시,2014,인식표,개,비숑 프리제,19,N
경기도,남양주시,2014,내장형,개,비숑 프리제,49,N
경기도,남양주시,2014,외장형,개,빠삐용,2,N
경기도,남양주시,2014,인식표,개,빠삐용,1,N
경기도,남양주시,2014,내장형,개,빠삐용,5,N
경기도,남양주시,2014,외장형,개,사모예드,3,N
경기도,남양주시,2006,외장형,개,사모예드,1,N
경기도,남양주시,2006,인식표,개,사모예드,1,N
경기도,남양주시,2006,외장형,개,삽살개,1,N
경기도,남양주시,2006,내장형,개,삽살개,1,N
경기도,남양주시,2006,인식표,개,셔틀랜드 쉽독,1,N
경기도,남양주시,2006,외장형,개,슈나우져,6,N
경기도,남양주시,2006,인식표,개,슈나우져,2,N
경기도,남양주시,2006,내장형,개,슈나우져,6,N
경기도,남양주시,2006,인식표,개,스탠다드 푸들,1,N
경기도,남양주시,2006,외장형,개,스피츠,1,N
경기도,남양주시,2006,인식표,개,스피츠,2,N
경기도,남양주시,2013,외장형,개,페키니즈,1,N
경기도,남양주시,2013,인식표,개,페키니즈,3,N
경기도,남양주시,2013,내장형,개,페키니즈,5,N
경기도,남양주시,2013,외장형,개,포메라니안,106,N
경기도,남양주시,2016,외장형,개,라브라도 리트리버,7,N
경기도,남양주시,2016,인식표,개,라브라도 리트리버,3,N
경기도,남양주시,2016,내장형,개,라브라도 리트리버,36,N
경기도,남양주시,2016,인식표,개,라이카,7,N
경기도,남양주시,2016,내장형,개,라이카,2,N
경기도,남양주시,2016,인식표,개,로트와일러,2,Y
경기도,남양주시,2016,내장형,개,로트와일러,3,Y
경기도,남양주시,2016,외장형,개,마리노이즈,1,N
경기도,남양주시,2016,인식표,개,말라뮤트,1,N
경기도,남양주시,2016,외장형,개,말티즈,208,N
경기도,남양주시,2016,인식표,개,말티즈,112,N
경기도,남양주시,2016,내장형,개,말티즈,410,N
경기도,남양주시,2016,내장형,개,미니어쳐 닥스훈트,1,N
경기도,남양주시,2016,외장형,개,미니어쳐 슈나우저,2,N
경기도,남양주시,2016,내장형,개,미니어쳐 슈나우저,1,N
경기도,남양주시,2016,외장형,개,미니어쳐 푸들,9,N
경기도,남양주시,2016,인식표,개,미니어쳐 푸들,4,N
경기도,남양주시,2016,내장형,개,미니어쳐 푸들,11,N
경기도,남양주시,2016,외장형,개,미니어쳐 핀셔,5,N
경기도,광명시,2019,내장형,개,울프독,1,N
경기도,광명시,2019,외장형,개,웰시 코기 펨브로크,2,N
경기도,광명시,2019,인식표,개,웰시 코기 펨브로크,2,N
경기도,광주시,1996,외장형,개,푸들,1,N
경기도,광주시,1997,외장형,개,말티즈,1,N
경기도,광주시,1997,내장형,개,미니어쳐 푸들,1,N
경기도,광주시,1997,외장형,개,믹스견,1,N
경기도,광주시,1997,외장형,개,시츄,2,N
경기도,광주시,1997,인식표,개,요크셔 테리어,2,N
경기도,광주시,1997,내장형,개,잉글리쉬 코카 스파니엘,1,N
경기도,광주시,1997,내장형,개,재패니즈 스피츠,1,N
경기도,광주시,1997,내장형,개,치와와,1,N
경기도,광주시,1998,내장형,개,기타,2,N
경기도,광주시,1998,외장형,개,미니어쳐 슈나우저,1,N
경기도,광주시,1998,내장형,개,미니어쳐 슈나우저,1,N
경기도,광주시,1998,인식표,개,미니어쳐 푸들,1,N
경기도,광주시,1998,외장형,개,미니어쳐 핀셔,1,N
경기도,광주시,1998,외장형,개,믹스견,3,N
경기도,광주시,1998,인식표,개,믹스견,1,N
경기도,광주시,1998,외장형,개,시츄,2,N
경기도,광주시,1998,인식표,개,시츄,2,N
경기도,광주시,1998,내장형,개,시츄,3,N
경기도,광주시,1998,외장형,개,요크셔 테리어,2,N
경기도,광주시,1998,인식표,개,요크셔 테리어,1,N
경기도,광주시,1998,내장형,개,요크셔 테리어,3,N
경기도,광주시,1998,외장형,개,진도견,1,N
경기도,광주시,1998,내장형,개,퍼그,1,N
경기도,광주시,1998,외장형,개,푸들,2,N
경기도,광주시,1999,내장형,개,기타,1,N
경기도,광주시,1999,외장형,개,말티즈,2,N
경기도,광주시,1999,내장형,개,말티즈,3,N
경기도,광주시,1999,내장형,개,미니어쳐 푸들,2,N
경기도,광주시,1999,외장형,개,믹스견,4,N
경기도,광주시,1999,내장형,개,믹스견,1,N
경기도,광주시,1999,내장형,개,슈나우져,1,N
경기도,광주시,1999,외장형,개,시츄,4,N
경기도,광주시,1999,내장형,개,시츄,2,N
경기도,광주시,1999,외장형,개,요크셔 테리어,3,N
경기도,광주시,1999,내장형,개,요크셔 테리어,3,N
경기도,광주시,1999,내장형,개,잉글리쉬 코카 스파니엘,1,N
경기도,광주시,1999,인식표,개,진도견,1,N
경기도,광주시,1999,외장형,개,토이 푸들,1,N
경기도,구리시,2014,내장형,개,비글,2,N
경기도,구리시,2019,내장형,개,시바,12,N
경기도,구리시,2019,내장형,개,시베리안 허스키,4,N
경기도,구리시,2019,외장형,개,시츄,4,N
경기도,구리시,2019,인식표,개,시츄,1,N
경기도,구리시,2019,내장형,개,시츄,5,N
경기도,구리시,2019,인식표,개,아나톨리안 셰퍼드,1,N
경기도,구리시,2019,내장형,개,아메리칸불리,2,N
경기도,구리시,2019,내장형,개,올드 잉글리쉬 불독,1,N
경기도,구리시,2019,외장형,개,요크셔 테리어,1,N
경기도,구리시,2019,내장형,개,요크셔 테리어,4,N
